time,Labels,class_name
242320,0,Normal Operation
242528,0,Normal Operation
242736,0,Normal Operation
242944,0,Normal Operation
243152,0,Normal Operation
243360,0,Normal Operation
243568,0,Normal Operation
243776,0,Normal Operation
243984,0,Normal Operation
244192,0,Normal Operation
244400,0,Normal Operation
244608,0,Normal Operation
244816,0,Normal Operation
245024,0,Normal Operation
245232,0,Normal Operation
245440,0,Normal Operation
245648,0,Normal Operation
245856,0,Normal Operation
246064,0,Normal Operation
246272,0,Normal Operation
246480,0,Normal Operation
246688,0,Normal Operation
246896,0,Normal Operation
247104,0,Normal Operation
247312,0,Normal Operation
247520,0,Normal Operation
247728,0,Normal Operation
247936,0,Normal Operation
248144,0,Normal Operation
248352,0,Normal Operation
248560,0,Normal Operation
248768,0,Normal Operation
248976,0,Normal Operation
249184,0,Normal Operation
249392,0,Normal Operation
249600,0,Normal Operation
249808,0,Normal Operation
250016,0,Normal Operation
250224,0,Normal Operation
250432,0,Normal Operation
250640,0,Normal Operation
250848,0,Normal Operation
251056,0,Normal Operation
251264,0,Normal Operation
251472,0,Normal Operation
251680,0,Normal Operation
251888,0,Normal Operation
252096,0,Normal Operation
252304,0,Normal Operation
252512,0,Normal Operation
252720,0,Normal Operation
252928,0,Normal Operation
253136,0,Normal Operation
253344,0,Normal Operation
253552,0,Normal Operation
253760,0,Normal Operation
253968,0,Normal Operation
254176,0,Normal Operation
254384,0,Normal Operation
254592,0,Normal Operation
254800,0,Normal Operation
255008,0,Normal Operation
255216,0,Normal Operation
255424,0,Normal Operation
255632,0,Normal Operation
255840,0,Normal Operation
256048,0,Normal Operation
256256,0,Normal Operation
256464,0,Normal Operation
256672,0,Normal Operation
256880,0,Normal Operation
257088,0,Normal Operation
257296,0,Normal Operation
257504,0,Normal Operation
257712,0,Normal Operation
257920,0,Normal Operation
258128,0,Normal Operation
258336,0,Normal Operation
258544,0,Normal Operation
258752,0,Normal Operation
258960,0,Normal Operation
259168,0,Normal Operation
259376,0,Normal Operation
259584,0,Normal Operation
259792,0,Normal Operation
260000,0,Normal Operation
260208,0,Normal Operation
260416,0,Normal Operation
260624,0,Normal Operation
260832,0,Normal Operation
261040,0,Normal Operation
261248,0,Normal Operation
261456,0,Normal Operation
261664,0,Normal Operation
261872,0,Normal Operation
262080,0,Normal Operation
262288,0,Normal Operation
262496,0,Normal Operation
262704,0,Normal Operation
262912,0,Normal Operation
263120,0,Normal Operation
263328,0,Normal Operation
263536,0,Normal Operation
263744,0,Normal Operation
263952,0,Normal Operation
264160,0,Normal Operation
264368,0,Normal Operation
264576,0,Normal Operation
264784,0,Normal Operation
264992,0,Normal Operation
265200,0,Normal Operation
265408,0,Normal Operation
265616,0,Normal Operation
265824,0,Normal Operation
266032,0,Normal Operation
266240,0,Normal Operation
266448,0,Normal Operation
266656,0,Normal Operation
266864,0,Normal Operation
267072,0,Normal Operation
267280,0,Normal Operation
267488,0,Normal Operation
267696,0,Normal Operation
267904,0,Normal Operation
268112,0,Normal Operation
268320,0,Normal Operation
268528,0,Normal Operation
268736,0,Normal Operation
268944,0,Normal Operation
269152,0,Normal Operation
269360,0,Normal Operation
269568,0,Normal Operation
269776,0,Normal Operation
269984,0,Normal Operation
270192,0,Normal Operation
270400,0,Normal Operation
270608,0,Normal Operation
270816,0,Normal Operation
271024,0,Normal Operation
271232,0,Normal Operation
271440,0,Normal Operation
271648,0,Normal Operation
271856,0,Normal Operation
272064,0,Normal Operation
272272,0,Normal Operation
272480,0,Normal Operation
272688,0,Normal Operation
272896,0,Normal Operation
273104,0,Normal Operation
273312,0,Normal Operation
273520,0,Normal Operation
273728,0,Normal Operation
273936,0,Normal Operation
274144,0,Normal Operation
274352,0,Normal Operation
274560,0,Normal Operation
274768,0,Normal Operation
274976,0,Normal Operation
275184,0,Normal Operation
275392,0,Normal Operation
275600,0,Normal Operation
275808,0,Normal Operation
276016,0,Normal Operation
276224,0,Normal Operation
276432,0,Normal Operation
276640,0,Normal Operation
276848,0,Normal Operation
277056,0,Normal Operation
277264,0,Normal Operation
277472,0,Normal Operation
277680,0,Normal Operation
277888,0,Normal Operation
278096,0,Normal Operation
278304,0,Normal Operation
278512,0,Normal Operation
278720,0,Normal Operation
278928,0,Normal Operation
279136,0,Normal Operation
279344,0,Normal Operation
279552,0,Normal Operation
279760,0,Normal Operation
279968,0,Normal Operation
280176,0,Normal Operation
280384,0,Normal Operation
280592,0,Normal Operation
280800,0,Normal Operation
281008,0,Normal Operation
281216,0,Normal Operation
281424,0,Normal Operation
281632,0,Normal Operation
281840,0,Normal Operation
282048,0,Normal Operation
282256,0,Normal Operation
282464,0,Normal Operation
282672,0,Normal Operation
282880,0,Normal Operation
283088,0,Normal Operation
283296,0,Normal Operation
283504,0,Normal Operation
283712,0,Normal Operation
283920,0,Normal Operation
284128,0,Normal Operation
284336,0,Normal Operation
284544,0,Normal Operation
284752,0,Normal Operation
284960,0,Normal Operation
285168,0,Normal Operation
285376,0,Normal Operation
285584,0,Normal Operation
285792,0,Normal Operation
286000,0,Normal Operation
286208,0,Normal Operation
286416,0,Normal Operation
286624,0,Normal Operation
286832,0,Normal Operation
287040,0,Normal Operation
287248,0,Normal Operation
287456,0,Normal Operation
287664,0,Normal Operation
287872,0,Normal Operation
288080,0,Normal Operation
288288,0,Normal Operation
288496,0,Normal Operation
288704,0,Normal Operation
288912,0,Normal Operation
289120,0,Normal Operation
289328,0,Normal Operation
289536,0,Normal Operation
289744,0,Normal Operation
289952,0,Normal Operation
290160,0,Normal Operation
290368,0,Normal Operation
290576,0,Normal Operation
290784,0,Normal Operation
290992,0,Normal Operation
291200,0,Normal Operation
291408,0,Normal Operation
291616,0,Normal Operation
291824,0,Normal Operation
292032,0,Normal Operation
292240,0,Normal Operation
292448,0,Normal Operation
292656,0,Normal Operation
292864,0,Normal Operation
293072,0,Normal Operation
293280,0,Normal Operation
293488,0,Normal Operation
293696,0,Normal Operation
293904,0,Normal Operation
294112,0,Normal Operation
294320,0,Normal Operation
294528,0,Normal Operation
294736,0,Normal Operation
294944,0,Normal Operation
295152,0,Normal Operation
295360,0,Normal Operation
295568,0,Normal Operation
295776,0,Normal Operation
295984,0,Normal Operation
296192,0,Normal Operation
296400,0,Normal Operation
296608,0,Normal Operation
296816,0,Normal Operation
297024,0,Normal Operation
297232,0,Normal Operation
297440,0,Normal Operation
297648,0,Normal Operation
297856,0,Normal Operation
298064,0,Normal Operation
298272,0,Normal Operation
298480,0,Normal Operation
298688,0,Normal Operation
298896,0,Normal Operation
299104,0,Normal Operation
299312,0,Normal Operation
299520,0,Normal Operation
299728,0,Normal Operation
299936,0,Normal Operation
300144,0,Normal Operation
300352,0,Normal Operation
300560,0,Normal Operation
300768,0,Normal Operation
300976,0,Normal Operation
301184,0,Normal Operation
301392,0,Normal Operation
301600,0,Normal Operation
301808,0,Normal Operation
302016,0,Normal Operation
302224,0,Normal Operation
302432,0,Normal Operation
302640,0,Normal Operation
302848,0,Normal Operation
303056,0,Normal Operation
303264,0,Normal Operation
303472,0,Normal Operation
303680,0,Normal Operation
303888,0,Normal Operation
304096,0,Normal Operation
304304,0,Normal Operation
304512,0,Normal Operation
304720,0,Normal Operation
304928,0,Normal Operation
305136,0,Normal Operation
305344,0,Normal Operation
305552,0,Normal Operation
305760,0,Normal Operation
305968,0,Normal Operation
306176,0,Normal Operation
306384,0,Normal Operation
306592,0,Normal Operation
306800,0,Normal Operation
307008,0,Normal Operation
307216,0,Normal Operation
307424,0,Normal Operation
307632,0,Normal Operation
307840,0,Normal Operation
308048,0,Normal Operation
308256,0,Normal Operation
308464,0,Normal Operation
308672,0,Normal Operation
308880,0,Normal Operation
309088,0,Normal Operation
309296,0,Normal Operation
309504,0,Normal Operation
309712,0,Normal Operation
309920,0,Normal Operation
310128,0,Normal Operation
310336,0,Normal Operation
310544,0,Normal Operation
310752,0,Normal Operation
310960,0,Normal Operation
311168,0,Normal Operation
311376,0,Normal Operation
311584,0,Normal Operation
311792,0,Normal Operation
312000,0,Normal Operation
312208,0,Normal Operation
312416,0,Normal Operation
312624,0,Normal Operation
312832,0,Normal Operation
313040,0,Normal Operation
313248,0,Normal Operation
313456,0,Normal Operation
313664,0,Normal Operation
313872,0,Normal Operation
314080,0,Normal Operation
314288,0,Normal Operation
314496,0,Normal Operation
314704,0,Normal Operation
314912,0,Normal Operation
315120,0,Normal Operation
315328,0,Normal Operation
315536,0,Normal Operation
315744,0,Normal Operation
315952,0,Normal Operation
316160,0,Normal Operation
316368,0,Normal Operation
316576,0,Normal Operation
316784,0,Normal Operation
316992,0,Normal Operation
317200,0,Normal Operation
317408,0,Normal Operation
317616,0,Normal Operation
317824,0,Normal Operation
318032,0,Normal Operation
318240,0,Normal Operation
318448,0,Normal Operation
318656,0,Normal Operation
318864,0,Normal Operation
319072,0,Normal Operation
319280,0,Normal Operation
319488,0,Normal Operation
319696,0,Normal Operation
319904,0,Normal Operation
320112,0,Normal Operation
320320,0,Normal Operation
320528,0,Normal Operation
320736,0,Normal Operation
320944,0,Normal Operation
321152,0,Normal Operation
321360,0,Normal Operation
321568,0,Normal Operation
321776,0,Normal Operation
321984,0,Normal Operation
322192,0,Normal Operation
322400,0,Normal Operation
322608,0,Normal Operation
322816,0,Normal Operation
323024,0,Normal Operation
323232,0,Normal Operation
323440,0,Normal Operation
323648,0,Normal Operation
323856,0,Normal Operation
324064,0,Normal Operation
324272,0,Normal Operation
324480,0,Normal Operation
324688,0,Normal Operation
324896,0,Normal Operation
325104,0,Normal Operation
325312,0,Normal Operation
325520,0,Normal Operation
325728,0,Normal Operation
325936,0,Normal Operation
326144,0,Normal Operation
326352,0,Normal Operation
326560,0,Normal Operation
326768,0,Normal Operation
326976,0,Normal Operation
327184,0,Normal Operation
327392,0,Normal Operation
327600,0,Normal Operation
327808,0,Normal Operation
328016,0,Normal Operation
328224,0,Normal Operation
328432,0,Normal Operation
328640,0,Normal Operation
328848,0,Normal Operation
329056,0,Normal Operation
329264,0,Normal Operation
329472,0,Normal Operation
329680,0,Normal Operation
329888,0,Normal Operation
330096,0,Normal Operation
330304,0,Normal Operation
330512,0,Normal Operation
330720,0,Normal Operation
330928,0,Normal Operation
331136,0,Normal Operation
331344,0,Normal Operation
331552,0,Normal Operation
331760,0,Normal Operation
331968,0,Normal Operation
332176,0,Normal Operation
332384,0,Normal Operation
332592,0,Normal Operation
332800,0,Normal Operation
333008,0,Normal Operation
333216,0,Normal Operation
333424,0,Normal Operation
333632,0,Normal Operation
333840,0,Normal Operation
334048,0,Normal Operation
334256,0,Normal Operation
334464,0,Normal Operation
334672,0,Normal Operation
334880,0,Normal Operation
335088,0,Normal Operation
335296,0,Normal Operation
335504,0,Normal Operation
335712,0,Normal Operation
335920,0,Normal Operation
336128,0,Normal Operation
336336,0,Normal Operation
336544,0,Normal Operation
336752,0,Normal Operation
336960,0,Normal Operation
337168,0,Normal Operation
337376,0,Normal Operation
337584,0,Normal Operation
337792,0,Normal Operation
338000,0,Normal Operation
338208,0,Normal Operation
338416,0,Normal Operation
338624,0,Normal Operation
338832,0,Normal Operation
339040,0,Normal Operation
339248,0,Normal Operation
339456,0,Normal Operation
339664,0,Normal Operation
339872,0,Normal Operation
340080,0,Normal Operation
340288,0,Normal Operation
340496,0,Normal Operation
340704,0,Normal Operation
340912,0,Normal Operation
341120,0,Normal Operation
341328,0,Normal Operation
341536,0,Normal Operation
341744,0,Normal Operation
341952,0,Normal Operation
342160,0,Normal Operation
342368,0,Normal Operation
342576,0,Normal Operation
342784,0,Normal Operation
342992,0,Normal Operation
343200,0,Normal Operation
343408,0,Normal Operation
343616,0,Normal Operation
343824,0,Normal Operation
344032,0,Normal Operation
344240,0,Normal Operation
344448,0,Normal Operation
344656,0,Normal Operation
344864,0,Normal Operation
345072,0,Normal Operation
345280,0,Normal Operation
345488,0,Normal Operation
345696,0,Normal Operation
345904,0,Normal Operation
346112,0,Normal Operation
346320,0,Normal Operation
346528,0,Normal Operation
346736,0,Normal Operation
346944,0,Normal Operation
347152,0,Normal Operation
347360,0,Normal Operation
347568,0,Normal Operation
347776,0,Normal Operation
347984,0,Normal Operation
348192,0,Normal Operation
348400,0,Normal Operation
348608,0,Normal Operation
348816,0,Normal Operation
349024,0,Normal Operation
349232,0,Normal Operation
349440,0,Normal Operation
349648,0,Normal Operation
349856,0,Normal Operation
350064,0,Normal Operation
350272,0,Normal Operation
350480,0,Normal Operation
